,conversation id,turn,score distilbert,score roberta
26,2,6,"(0.9769867658615112, 0.001125723123550415)","(0.9737840954678302, 0.005173458331120102)"
27,2,7,"(0.9756580889225006, 0.961708128452301)","(0.9635697089964638, 0.9559884127540256)"
28,2,8,"(0.9724458754062653, 0.03624573349952698)","(0.9618742466529242, 0.9323696484815267)"
29,2,9,"(0.9740971624851227, 0.9674655795097351)","(0.9684773508105639, 0.9652396735822782)"
30,3,0,"(0.9736179411411285, 0.8017496466636658)","(0.9723497299996868, 0.9442554969261604)"
31,3,1,"(0.9804069101810455, 0.0005048811435699463)","(0.9814518687423398, 0.005575968400230527)"
32,3,2,"(0.9659954011440277, 0.7504036724567413)","(0.9787931622222666, 0.8727608572897237)"
33,3,3,"(0.18703821301460266, 0.00046247243881225586)","(0.2082755278497313, 0.00503305854457604)"
34,3,4,"(0.9769178330898285, 0.9138944447040558)","(0.9682409010243004, 0.266880317664311)"
35,3,5,"(0.9803381264209747, 0.0004431307315826416)","(0.9783921434105385, 0.005148320228812281)"
36,3,6,"(0.9801482260227203, 0.0009333789348602295)","(0.9505099456446543, 0.035523749563501184)"
37,3,7,"(0.9785419702529907, 0.0005067884922027588)","(0.9784802899857581, 0.0052140502496559145)"
38,3,8,"(0.9758038222789764, 0.9044669568538666)","(0.9336428371641275, 0.9228944337743952)"
39,3,9,"(0.9760545790195465, 0.010281533002853394)","(0.9692548668884516, 0.04966558934368972)"
40,4,0,"(0.9819544553756714, 0.0003992617130279541)","(0.9696315228126933, 0.005217199692946581)"
41,4,1,"(0.9833433926105499, 0.0006063282489776611)","(0.9766261599230635, 0.01775949985064298)"
42,4,2,"(0.9690716862678528, 0.0011410117149353027)","(0.9561135544403248, 0.007314492020522301)"
43,4,3,"(0.9819132387638092, 0.0004768669605255127)","(0.9784556014325618, 0.005604213799148339)"
44,4,4,"(0.9811250269412994, 0.0006644725799560547)","(0.9714716976891782, 0.005305607913179453)"
45,4,5,"(0.9822704792022705, 0.0006856322288513184)","(0.9808270821563831, 0.005639734065881308)"
46,4,6,"(0.9337466955184937, 0.8206654191017151)","(0.6485139480108633, 0.9535781092457003)"
47,4,7,"(0.9811816513538361, 0.0005339086055755615)","(0.9786945101508724, 0.005107779403975382)"
48,4,8,"(0.8442766070365906, 0.011223554611206055)","(0.9418643191084128, 0.29474814753681794)"
49,4,9,"(0.9641101360321045, 0.009755730628967285)","(0.9594184185246598, 0.13379926345230916)"
50,5,0,"(0.9796669185161591, 0.0005644857883453369)","(0.976718010558753, 0.005300524514164705)"
51,5,1,"(0.01589486002922058, 0.0004974901676177979)","(0.174648727083837, 0.013546478087920514)"
52,5,2,"(0.9569847583770752, 0.0032122433185577393)","(0.9516943433973388, 0.07311757464207953)"
53,5,3,"(0.053586363792419434, 0.024326205253601074)","(0.9023750993036086, 0.07093466109267095)"
54,5,4,"(0.9830597043037415, 0.00041225552558898926)","(0.977906922402371, 0.0049730708201563755)"
55,5,5,"(0.9729880690574646, 0.16500979661941528)","(0.969591670043411, 0.67517094755261)"
56,5,6,"(0.9831975400447845, 0.0004347264766693115)","(0.9754580384232793, 0.0063091100558284935)"
57,5,7,"(0.9720674157142639, 0.0927925705909729)","(0.9197922019768032, 0.17576528391202834)"
58,5,8,"(0.9737373888492584, 0.020581930875778198)","(0.9149980428214022, 0.11806417493059382)"
59,5,9,"(0.9785677790641785, 0.06338155269622803)","(0.9729236514380285, 0.13195102382767707)"
60,6,0,"(0.9594045579433441, 0.0011280179023742676)","(0.9293830148215881, 0.0050145482932055455)"
61,6,1,"(0.9779920279979706, 0.0013709664344787598)","(0.9739094283626948, 0.08503654698747619)"
62,6,2,"(0.9504288733005524, 0.9743492901325226)","(0.9632482035155605, 0.9719622438213481)"
63,6,3,"(0.9792836904525757, 0.8484709560871124)","(0.9796209443212796, 0.9176083572724755)"
64,6,4,"(0.9751966297626495, 0.9759253561496735)","(0.9710580443187963, 0.9552050213621799)"
65,6,5,"(0.9801538288593292, 0.0008298754692077637)","(0.9746229928295592, 0.01103752447085695)"
66,6,6,"(0.9666466414928436, 0.0012305974960327148)","(0.8094754586850016, 0.01449427941686475)"
67,6,7,"(0.976054847240448, 0.7588340938091278)","(0.9655018489381696, 0.11879322580240793)"
68,6,8,"(0.9771125912666321, 0.0009697973728179932)","(0.9539842702795268, 0.005211533045618751)"
69,6,9,"(0.9810303747653961, 0.020537763833999634)","(0.9685593218509362, 0.598414471561553)"
70,7,0,"(0.9810606241226196, 0.7744805216789246)","(0.9795217922107522, 0.15161994017353098)"
71,7,1,"(0.9807637333869934, 0.00046750903129577637)","(0.9674147725151818, 0.005633493552241712)"
72,7,2,"(0.9781960546970367, 0.0007045567035675049)","(0.9751655071080115, 0.005470662397787427)"
73,7,3,"(0.07355257868766785, 0.0194547176361084)","(0.13116841442723992, 0.14334012030013862)"
74,7,4,"(0.9722435176372528, 0.9634228050708771)","(0.960700168415178, 0.9194145617405597)"
75,7,5,"(0.9764693081378937, 0.03157207369804382)","(0.9464892297147086, 0.05377179640585494)"
76,7,6,"(0.9762994647026062, 0.0006412267684936523)","(0.9680362086540587, 0.005255749188358056)"
77,7,7,"(0.9766976535320282, 0.003400057554244995)","(0.9669322308089859, 0.15028906357865188)"
78,7,8,"(0.9416760802268982, 0.8015724122524261)","(0.8677222020490518, 0.9458576941747239)"
79,7,9,"(0.9811687171459198, 0.0007218420505523682)","(0.9800160807439051, 0.005388851968094469)"
80,8,0,"(0.9759420454502106, 0.008081167936325073)","(0.9525271217970631, 0.07422370293487283)"
81,8,1,"(0.9786588251590729, 0.9603952169418335)","(0.974602056643356, 0.8890585300501596)"
82,8,2,"(0.9755373299121857, 0.09259307384490967)","(0.9462967864150171, 0.7543496514399538)"
83,8,3,"(0.8184610903263092, 0.030549079179763794)","(0.9342365551479898, 0.11965228356172718)"
84,8,4,"(0.9503766298294067, 0.000406414270401001)","(0.8553384158235795, 0.005355012511911055)"
85,8,5,"(0.8360628187656403, 0.9516987204551697)","(0.9515912420501633, 0.9706996994737211)"
86,8,6,"(0.9679829180240631, 0.0008137524127960205)","(0.9800999277546067, 0.005452498317009676)"
87,8,7,"(0.9710601568222046, 0.000656813383102417)","(0.9550207988240222, 0.005828745377026351)"
88,8,8,"(0.9618314206600189, 0.0006036758422851562)","(0.9635791817877055, 0.019196780323973078)"
89,8,9,"(0.9711965322494507, 0.030640751123428345)","(0.16542387358252922, 0.11140876969041473)"
90,9,0,"(0.9787838459014893, 0.000979989767074585)","(0.9600269820020341, 0.005077641975839807)"
91,9,1,"(0.9692610800266266, 0.002140432596206665)","(0.9710951759709177, 0.05030481598144001)"
92,9,2,"(0.13136187195777893, 0.022999167442321777)","(0.9390869569932022, 0.10270689142456654)"
93,9,3,"(0.9743598997592926, 0.0006658434867858887)","(0.9771510719844668, 0.005038218974643938)"
94,9,4,"(0.9485857486724854, 0.9358510076999664)","(0.9515958216868731, 0.900202767250845)"
95,9,5,"(0.9782755672931671, 0.00507742166519165)","(0.9621057827924752, 0.0968560584062877)"
96,9,6,"(0.9725855886936188, 0.8397229611873627)","(0.9611879972959013, 0.8138422565823215)"
97,9,7,"(0.9668189287185669, 0.1610407531261444)","(0.9338635722947944, 0.9365507415623032)"
98,9,8,"(0.9697070419788361, 0.9375651180744171)","(0.9311479750219402, 0.9134279996717446)"
99,9,9,"(0.9794927537441254, 0.9578439593315125)","(0.9723655007814822, 0.9214816003614474)"
100,10,0,"(0.9710562229156494, 0.0028201639652252197)","(0.9633007250102747, 0.01014344030322893)"
101,10,1,"(0.9824415743350983, 0.0008023083209991455)","(0.9775307068619091, 0.0050129569048229)"
102,10,2,"(0.9818171560764313, 0.0006908774375915527)","(0.9781608167175949, 0.005348202552133241)"
103,10,3,"(0.9776287376880646, 0.9710293710231781)","(0.9522001333059954, 0.9109425699846054)"
104,10,4,"(0.9835326075553894, 0.9601410031318665)","(0.9736882089506567, 0.9350983106325621)"
105,10,5,"(0.9805213212966919, 0.0006031394004821777)","(0.9797062394975206, 0.005106735137446789)"
106,10,6,"(0.9653167724609375, 0.002611100673675537)","(0.946523259697363, 0.01699383088222218)"
107,10,7,"(0.1673382818698883, 0.04911065101623535)","(0.0067989449613901675, 0.006425660703596137)"
108,10,8,"(0.9420425593852997, 0.09699702262878418)","(0.012193196848104031, 0.007066260444725791)"
109,10,9,"(0.9836828410625458, 0.9259868562221527)","(0.9778293438921605, 0.9555955166749059)"
110,11,0,"(0.9814092814922333, 0.00047829747200012207)","(0.9805263105340406, 0.006895081922161546)"
111,11,1,"(0.9798139929771423, 0.00042682886123657227)","(0.9747091146127254, 0.005874810461412204)"
112,11,2,"(0.06813877820968628, 0.12628647685050964)","(0.46913321086171283, 0.6938007577561551)"
113,11,3,"(0.9709262847900391, 0.0006837546825408936)","(0.9729229731127579, 0.005132223878075061)"
114,11,4,"(0.9816552996635437, 0.9626650214195251)","(0.9683394272994277, 0.9688996566585035)"
115,11,5,"(0.9831306338310242, 0.0013734996318817139)","(0.9809434365751282, 0.005174128353073155)"
116,11,6,"(0.9810231029987335, 0.0007322430610656738)","(0.9799170663742497, 0.005265792905913911)"
117,11,7,"(0.9816536009311676, 0.0006250143051147461)","(0.9769613086664164, 0.005550235375402187)"
118,11,8,"(0.9130606651306152, 0.03688749670982361)","(0.3988087662231026, 0.1278417519797082)"
119,11,9,"(0.977136105298996, 0.7642368674278259)","(0.9158603213695293, 0.18059560567899616)"
120,12,0,"(0.9813883006572723, 0.0033095479011535645)","(0.978681719954152, 0.14864829627044288)"
121,12,1,"(0.9817414283752441, 0.7852313220500946)","(0.9718691241501046, 0.013313078509133878)"
122,12,2,"(0.9791752099990845, 0.13699108362197876)","(0.9229579302692902, 0.012843642478996707)"
123,12,3,"(0.982795238494873, 0.014334946870803833)","(0.9783735012033159, 0.027731331433131706)"
124,12,4,"(0.9757886528968811, 0.0022290050983428955)","(0.8793647773235407, 0.02797681097671756)"
125,12,5,"(0.9800380766391754, 0.0005866587162017822)","(0.9764330310984982, 0.005909833321920409)"
126,12,6,"(0.7636926472187042, 0.0011654198169708252)","(0.8571884987212263, 0.006099391718386798)"
127,12,7,"(0.9836472570896149, 0.0005647838115692139)","(0.9602981980135601, 0.00563505370461753)"
128,12,8,"(0.979277491569519, 0.9191647469997406)","(0.9629075213992997, 0.9238930089326707)"
129,12,9,"(0.9772588610649109, 0.20415771007537842)","(0.9693996026529227, 0.8640882607250745)"
130,13,0,"(0.9810521602630615, 0.0008403956890106201)","(0.9745941827893924, 0.03047687154290514)"
131,13,1,"(0.010318189859390259, 0.0037530064582824707)","(0.10573179100049972, 0.8489066449858022)"
132,13,2,"(0.972271591424942, 0.03041091561317444)","(0.973179575410887, 0.725262758770867)"
133,13,3,"(0.9825595617294312, 0.007403910160064697)","(0.9758143779923114, 0.7959913229399688)"
134,13,4,"(0.9802401959896088, 0.0006970465183258057)","(0.9791088260633064, 0.011624947893972802)"
135,13,5,"(0.9746572971343994, 0.09473586082458496)","(0.9751337825669193, 0.8959313225074195)"
136,13,6,"(0.9771067500114441, 0.000664830207824707)","(0.9680845085701317, 0.1182022240223327)"
137,13,7,"(0.9733626842498779, 0.0007225573062896729)","(0.9416380061020887, 0.024681453613628737)"
138,13,8,"(0.9760944545269012, 0.0007089376449584961)","(0.961012130454378, 0.005230012382347582)"
139,13,9,"(0.9806157052516937, 0.0016141831874847412)","(0.976684459661516, 0.013177566581016936)"
140,14,0,"(0.979400098323822, 0.969232589006424)","(0.9621041051384458, 0.9445008100934766)"
141,14,1,"(0.9831088185310364, 0.9664329886436462)","(0.9718815452744007, 0.9022854835147109)"
142,14,2,"(0.9817190170288086, 0.9796817898750305)","(0.9472796925586975, 0.9014335302375076)"
143,14,3,"(0.980903148651123, 0.0017837285995483398)","(0.9780344355928315, 0.018238509344609837)"
144,14,4,"(0.9806279838085175, 0.0007392466068267822)","(0.9413125567353571, 0.01962101842580222)"
145,14,5,"(0.9752629697322845, 0.9223972260951996)","(0.9441391479607072, 0.8961128440524836)"
146,14,6,"(0.9801325500011444, 0.0005019009113311768)","(0.9758823918262368, 0.021397041149929134)"
147,14,7,"(0.9815128743648529, 0.0018135905265808105)","(0.9676944329699417, 0.005076977158785724)"
148,14,8,"(0.9799753427505493, 0.9072488844394684)","(0.9769604232096541, 0.8997278276920015)"
149,14,9,"(0.98262158036232, 0.8268953561782837)","(0.981055740030572, 0.8570196309879482)"
150,15,0,"(0.9579989910125732, 0.7502615749835968)","(0.9661237915866837, 0.9325512711925115)"
151,15,1,"(0.9690332412719727, 0.7665579617023468)","(0.9642294211664123, 0.9151975424561987)"
152,15,2,"(0.9797506034374237, 0.9784371554851532)","(0.9699671962394423, 0.9454901611601626)"
153,15,3,"(0.9779140949249268, 0.1693422496318817)","(0.9754099340428204, 0.9367479240984328)"
154,15,4,"(0.9777536690235138, 0.9391508996486664)","(0.9614807220802445, 0.93030291462021)"
155,15,5,"(0.9773595035076141, 0.9731755256652832)","(0.96797231229959, 0.9739554491675282)"
156,15,6,"(0.9208663403987885, 0.0008435249328613281)","(0.9261794342462353, 0.004974271976481386)"
157,15,7,"(0.9816179573535919, 0.9417707920074463)","(0.9640578003278876, 0.9277899251041145)"
158,15,8,"(0.9800956845283508, 0.9337656497955322)","(0.9640752523514312, 0.8994593706867796)"
159,15,9,"(0.9821044206619263, 0.0005593597888946533)","(0.9745491546928132, 0.024448973346208994)"
160,16,0,"(0.978638619184494, 0.00045108795166015625)","(0.965246064561348, 0.00527632869959213)"
161,16,1,"(0.8348270058631897, 0.016323089599609375)","(0.8186108311856596, 0.25008219264087744)"
162,16,2,"(0.9804342687129974, 0.0010322332382202148)","(0.9800538299389102, 0.005041064238005241)"
163,16,3,"(0.9813100099563599, 0.0032649636268615723)","(0.9795175163057174, 0.005377279095823197)"
164,16,4,"(0.969340592622757, 0.16758981347084045)","(0.09318680755044022, 0.17024973651131983)"
165,16,5,"(0.9824925661087036, 0.9769528210163116)","(0.9686957761631035, 0.9676580703180825)"
166,16,6,"(0.9797111451625824, 0.0018273890018463135)","(0.9781343421100755, 0.1354600083334516)"
167,16,7,"(0.9727011620998383, 0.9456043541431427)","(0.9568018179334147, 0.9524734246559545)"
168,16,8,"(0.9780083000659943, 0.0003695189952850342)","(0.9781061819705187, 0.006777450208857994)"
169,16,9,"(0.9793380200862885, 0.0009624958038330078)","(0.9774173517980344, 0.005159836122421322)"
170,17,0,"(0.9761055707931519, 0.04380294680595398)","(0.9224149390663914, 0.199851687079806)"
171,17,1,"(0.9772158861160278, 0.02889949083328247)","(0.8798285822516286, 0.22054480681027427)"
172,17,2,"(0.9730782210826874, 0.0066886842250823975)","(0.8911580659914535, 0.027814009770456078)"
173,17,3,"(0.9734576046466827, 0.0005288422107696533)","(0.41611240196064403, 0.007050930500471826)"
174,17,4,"(0.942561686038971, 0.009411275386810303)","(0.945537891613249, 0.09371723965221146)"
175,17,5,"(0.7599108517169952, 0.0007082819938659668)","(0.8544541996444881, 0.0087081320565289)"
176,17,6,"(0.9768213927745819, 0.0006102025508880615)","(0.961124192281939, 0.005332981810536804)"
177,17,7,"(0.9805126488208771, 0.0019875764846801758)","(0.9727162476568102, 0.010645025591366685)"
178,17,8,"(0.9828974604606628, 0.0018689334392547607)","(0.9798835617198148, 0.14798777146895367)"
179,17,9,"(0.9657506048679352, 0.00048273801803588867)","(0.9453126633525158, 0.025808015510336367)"
180,18,0,"(0.9753838777542114, 0.24448245763778687)","(0.9717693015383052, 0.8453862907589288)"
181,18,1,"(0.9799754023551941, 0.8347285389900208)","(0.9603123393958108, 0.9181981763625475)"
182,18,2,"(0.9756501615047455, 0.07112854719161987)","(0.9748882689873214, 0.8914572719852666)"
183,18,3,"(0.979627937078476, 0.001168668270111084)","(0.9769461171379732, 0.005115905765903137)"
184,18,4,"(0.9769008755683899, 0.00039249658584594727)","(0.9760669935445428, 0.004965778051268311)"
185,18,5,"(0.983717292547226, 0.0005365908145904541)","(0.9790895101244979, 0.00516097443075332)"
186,18,6,"(0.9728132486343384, 0.002240300178527832)","(0.7994572091311754, 0.009092780364568162)"
187,18,7,"(0.9766600131988525, 0.0008254647254943848)","(0.9802327734286395, 0.006555933351994547)"
188,18,8,"(0.02010098099708557, 0.24209177494049072)","(0.039516403681839465, 0.08029758402605702)"
189,18,9,"(0.9611811339855194, 0.0008297562599182129)","(0.9378726133617729, 0.0050320366393422095)"
190,19,0,"(0.9825565814971924, 0.9728572070598602)","(0.9796700352908063, 0.8492311084105384)"
191,19,1,"(0.9827839732170105, 0.9723193049430847)","(0.9795241641479875, 0.7852664914876424)"
192,19,2,"(0.9808714985847473, 0.0009687244892120361)","(0.7279410644138673, 0.005135270556153747)"
193,19,3,"(0.9722654819488525, 0.002377063035964966)","(0.2565730749551728, 0.004998749497060191)"
194,19,4,"(0.9728017747402191, 0.181814044713974)","(0.9779739561390641, 0.236906839564807)"
195,19,5,"(0.8164343535900116, 0.0025742948055267334)","(0.9693079028237754, 0.8861913789550584)"
196,19,6,"(0.9805680215358734, 0.0006820857524871826)","(0.9555782239391665, 0.007610283366981288)"
197,19,7,"(0.9750182628631592, 0.0006671547889709473)","(0.9623176693671002, 0.005419065722361725)"
198,19,8,"(0.9801001846790314, 0.9757511019706726)","(0.9466207337184731, 0.8012543422530514)"
199,19,9,"(0.9812345206737518, 0.05739516019821167)","(0.9687791662508412, 0.010935445026053474)"
