,Unnamed: 0,conversation id,turn,score distilbert,score roberta,distilbert_input_score,distilbert_output_score,roberta_input_score,roberta_output_score,distilbert_input_label,distilbert_output_label,roberta_input_label,roberta_output_label
24,24,2,4,"(0.009896308183670044, 0.0004424750804901123)","(0.0137789479770968, 0.005959376404426704)",0.009896308183670044,0.0004424750804901123,0.0137789479770968,0.005959376404426704,0,0,0,0
25,25,2,5,"(0.002165853977203369, 0.0005893409252166748)","(0.005782513025828288, 0.0049462911191753625)",0.002165853977203369,0.0005893409252166748,0.005782513025828288,0.0049462911191753625,0,0,0,0
26,26,2,6,"(0.9741562902927399, 0.0004546642303466797)","(0.9748839786141196, 0.0060675844825230085)",0.9741562902927399,0.0004546642303466797,0.9748839786141196,0.0060675844825230085,1,0,1,0
27,27,2,7,"(0.9766531884670258, 0.0005476474761962891)","(0.9690035671288673, 0.007037062827732963)",0.9766531884670258,0.0005476474761962891,0.9690035671288673,0.007037062827732963,1,0,1,0
28,28,2,8,"(0.009913265705108643, 0.00048553943634033203)","(0.0162385358927886, 0.0050339397454398195)",0.009913265705108643,0.00048553943634033203,0.0162385358927886,0.0050339397454398195,0,0,0,0
29,29,2,9,"(0.9823715388774872, 0.00044730305671691895)","(0.9769258644659156, 0.006659351068523359)",0.9823715388774872,0.00044730305671691895,0.9769258644659156,0.006659351068523359,1,0,1,0
30,30,3,0,"(0.8286571800708771, 0.006490468978881836)","(0.8588576424141969, 0.04166604721014552)",0.8286571800708771,0.006490468978881836,0.8588576424141969,0.04166604721014552,1,0,1,0
31,31,3,1,"(0.0006250143051147461, 0.011196434497833252)","(0.005472966657965029, 0.00663059541520968)",0.0006250143051147461,0.011196434497833252,0.005472966657965029,0.00663059541520968,0,0,0,0
32,32,3,2,"(0.0013212859630584717, 0.00045818090438842773)","(0.007269698329654572, 0.005021671687104676)",0.0013212859630584717,0.00045818090438842773,0.007269698329654572,0.005021671687104676,0,0,0,0
33,33,3,3,"(0.0014808177947998047, 0.0004455745220184326)","(0.005093862829235186, 0.0053267807753115196)",0.0014808177947998047,0.0004455745220184326,0.005093862829235186,0.0053267807753115196,0,0,0,0
34,34,3,4,"(0.0021009743213653564, 0.0004521608352661133)","(0.028827128108006972, 0.006015168341671633)",0.0021009743213653564,0.0004521608352661133,0.028827128108006972,0.006015168341671633,0,0,0,0
35,35,3,5,"(0.0026203691959381104, 0.0005096495151519775)","(0.28415590556256115, 0.005300046858465767)",0.0026203691959381104,0.0005096495151519775,0.28415590556256115,0.005300046858465767,0,0,0,0
36,36,3,6,"(0.9733412265777588, 0.00041806697845458984)","(0.9605230045807702, 0.00559751601792773)",0.9733412265777588,0.00041806697845458984,0.9605230045807702,0.00559751601792773,1,0,1,0
37,37,3,7,"(0.0004973113536834717, 0.0004748404026031494)","(0.005348681987617925, 0.00518324234197364)",0.0004973113536834717,0.0004748404026031494,0.005348681987617925,0.00518324234197364,0,0,0,0
38,38,3,8,"(0.000482022762298584, 0.00041356682777404785)","(0.0053196154314788194, 0.0052448114235111275)",0.000482022762298584,0.00041356682777404785,0.0053196154314788194,0.0052448114235111275,0,0,0,0
39,39,3,9,"(0.0017802417278289795, 0.00044408440589904785)","(0.8855791082877877, 0.005964590274280079)",0.0017802417278289795,0.00044408440589904785,0.8855791082877877,0.005964590274280079,0,0,1,0
40,40,4,0,"(0.0008423924446105957, 0.00039017200469970703)","(0.01114550077756871, 0.005079581520330958)",0.0008423924446105957,0.00039017200469970703,0.01114550077756871,0.005079581520330958,0,0,0,0
41,41,4,1,"(0.0004884004592895508, 0.00038492679595947266)","(0.006434675080125792, 0.0056554525861376576)",0.0004884004592895508,0.00038492679595947266,0.006434675080125792,0.0056554525861376576,0,0,0,0
42,42,4,2,"(0.00086936354637146, 0.0005269348621368408)","(0.005107088855913976, 0.0049986475160901205)",0.00086936354637146,0.0005269348621368408,0.005107088855913976,0.0049986475160901205,0,0,0,0
43,43,4,3,"(0.9323174059391022, 0.00048744678497314453)","(0.7824360741020435, 0.00918650370104442)",0.9323174059391022,0.00048744678497314453,0.7824360741020435,0.00918650370104442,1,0,1,0
44,44,4,4,"(0.9524337351322174, 0.010755211114883423)","(0.9314891535561255, 0.05032221176661353)",0.9524337351322174,0.010755211114883423,0.9314891535561255,0.05032221176661353,1,0,1,0
45,45,4,5,"(0.9507455825805664, 0.001566559076309204)","(0.15863455551192748, 0.00919670884179665)",0.9507455825805664,0.001566559076309204,0.15863455551192748,0.00919670884179665,1,0,0,0
46,46,4,6,"(0.0028474032878875732, 0.0005010068416595459)","(0.059452813722418216, 0.00740904673792481)",0.0028474032878875732,0.0005010068416595459,0.059452813722418216,0.00740904673792481,0,0,0,0
47,47,4,7,"(0.0014956295490264893, 0.0005113482475280762)","(0.0054418655804379405, 0.005116857227702784)",0.0014956295490264893,0.0005113482475280762,0.0054418655804379405,0.005116857227702784,0,0,0,0
48,48,4,8,"(0.0039331912994384766, 0.0004692971706390381)","(0.8996105396479588, 0.005226329653107188)",0.0039331912994384766,0.0004692971706390381,0.8996105396479588,0.005226329653107188,0,0,1,0
49,49,4,9,"(0.006460666656494141, 0.0004572868347167969)","(0.047871983995558566, 0.005339144444024447)",0.006460666656494141,0.0004572868347167969,0.047871983995558566,0.005339144444024447,0,0,0,0
50,50,5,0,"(0.004848986864089966, 0.000630110502243042)","(0.026853893421848293, 0.006206628213313755)",0.004848986864089966,0.000630110502243042,0.026853893421848293,0.006206628213313755,0,0,0,0
51,51,5,1,"(0.0010996758937835693, 0.0003959238529205322)","(0.0051776246658548075, 0.005752626868251072)",0.0010996758937835693,0.0003959238529205322,0.0051776246658548075,0.005752626868251072,0,0,0,0
52,52,5,2,"(0.029152393341064453, 0.0005550086498260498)","(0.0971664582477988, 0.006008893688770007)",0.029152393341064453,0.0005550086498260498,0.0971664582477988,0.006008893688770007,0,0,0,0
53,53,5,3,"(0.0013848841190338135, 0.00043520331382751465)","(0.057802338233294774, 0.005137938789422839)",0.0013848841190338135,0.00043520331382751465,0.057802338233294774,0.005137938789422839,0,0,0,0
54,54,5,4,"(0.001433730125427246, 0.0005308091640472412)","(0.00557712130420855, 0.006593096937701312)",0.001433730125427246,0.0005308091640472412,0.00557712130420855,0.006593096937701312,0,0,0,0
55,55,5,5,"(0.9001340866088867, 0.0004076659679412842)","(0.9346328875257769, 0.004975487585611657)",0.9001340866088867,0.0004076659679412842,0.9346328875257769,0.004975487585611657,1,0,1,0
56,56,5,6,"(0.2172599732875824, 0.0004710257053375244)","(0.9267868905354668, 0.007218568441215952)",0.2172599732875824,0.0004710257053375244,0.9267868905354668,0.007218568441215952,0,0,1,0
57,57,5,7,"(0.9780249893665314, 0.92467001080513)","(0.9742876903071848, 0.24986700465915435)",0.9780249893665314,0.92467001080513,0.9742876903071848,0.24986700465915435,1,1,1,0
58,58,5,8,"(0.9758038222789764, 0.0007453262805938721)","(0.9275969891016168, 0.010599048072738253)",0.9758038222789764,0.0007453262805938721,0.9275969891016168,0.010599048072738253,1,0,1,0
59,59,5,9,"(0.005566447973251343, 0.0004609823226928711)","(0.8127774139212263, 0.051579354089544005)",0.005566447973251343,0.0004609823226928711,0.8127774139212263,0.051579354089544005,0,0,1,0
60,60,6,0,"(0.001318901777267456, 0.0004378855228424072)","(0.05606019926857082, 0.005699926262458206)",0.001318901777267456,0.0004378855228424072,0.05606019926857082,0.005699926262458206,0,0,0,0
61,61,6,1,"(0.0038770735263824463, 0.000523686408996582)","(0.13256696593122572, 0.005437008161546864)",0.0038770735263824463,0.000523686408996582,0.13256696593122572,0.005437008161546864,0,0,0,0
62,62,6,2,"(0.22536945343017578, 0.0032587945461273193)","(0.1791929250197897, 0.01222713448027249)",0.22536945343017578,0.0032587945461273193,0.1791929250197897,0.01222713448027249,0,0,0,0
63,63,6,3,"(0.9563378095626831, 0.064490407705307)","(0.9455514076701165, 0.09506849997133786)",0.9563378095626831,0.064490407705307,0.9455514076701165,0.09506849997133786,1,0,1,0
64,64,6,4,"(0.012216269969940186, 0.00046324729919433594)","(0.008614765895733654, 0.005232312606720219)",0.012216269969940186,0.00046324729919433594,0.008614765895733654,0.005232312606720219,0,0,0,0
65,65,6,5,"(0.00712624192237854, 0.00046193599700927734)","(0.024630557256840047, 0.005690283950920635)",0.00712624192237854,0.00046193599700927734,0.024630557256840047,0.005690283950920635,0,0,0,0
66,66,6,6,"(0.2118591070175171, 0.0004833340644836426)","(0.9263902538226341, 0.0049905975575294075)",0.2118591070175171,0.0004833340644836426,0.9263902538226341,0.0049905975575294075,0,0,1,0
67,67,6,7,"(0.0008779764175415039, 0.0005133748054504395)","(0.01001265362104741, 0.005957797595187632)",0.0008779764175415039,0.0005133748054504395,0.01001265362104741,0.005957797595187632,0,0,0,0
68,68,6,8,"(0.7569095194339752, 0.00056496262550354)","(0.10662873466265958, 0.006072075092744979)",0.7569095194339752,0.00056496262550354,0.10662873466265958,0.006072075092744979,1,0,0,0
69,69,6,9,"(0.0015188157558441162, 0.0004870891571044922)","(0.007436702846728325, 0.0055405558670944275)",0.0015188157558441162,0.0004870891571044922,0.007436702846728325,0.0055405558670944275,0,0,0,0
70,70,7,0,"(0.11684450507164001, 0.00044104456901550293)","(0.17552851594331417, 0.01177853645462591)",0.11684450507164001,0.00044104456901550293,0.17552851594331417,0.01177853645462591,0,0,0,0
71,71,7,1,"(0.0586685836315155, 0.0005615055561065674)","(0.8938991077974286, 0.008234434902494626)",0.0586685836315155,0.0005615055561065674,0.8938991077974286,0.008234434902494626,0,0,1,0
72,72,7,2,"(0.9739843904972076, 0.0005216598510742188)","(0.9757096049995091, 0.006043121207449484)",0.9739843904972076,0.0005216598510742188,0.9757096049995091,0.006043121207449484,1,0,1,0
73,73,7,3,"(0.9765677154064178, 0.0004622936248779297)","(0.9391009891617251, 0.0054790173360041786)",0.9765677154064178,0.0004622936248779297,0.9391009891617251,0.0054790173360041786,1,0,1,0
74,74,7,4,"(0.0023845136165618896, 0.0005161762237548828)","(0.9748651100126833, 0.00606931301970431)",0.0023845136165618896,0.0005161762237548828,0.9748651100126833,0.00606931301970431,0,0,1,0
75,75,7,5,"(0.9684759974479675, 0.0006546080112457275)","(0.9679915022887805, 0.010002883731895479)",0.9684759974479675,0.0006546080112457275,0.9679915022887805,0.010002883731895479,1,0,1,0
76,76,7,6,"(0.9825123846530914, 0.0004687011241912842)","(0.9786439470906145, 0.00630944787127134)",0.9825123846530914,0.0004687011241912842,0.9786439470906145,0.00630944787127134,1,0,1,0
77,77,7,7,"(0.9744859039783478, 0.0004623532295227051)","(0.6076265280650363, 0.006036454211213609)",0.9744859039783478,0.0004623532295227051,0.6076265280650363,0.006036454211213609,1,0,1,0
78,78,7,8,"(0.9744217693805695, 0.00044658780097961426)","(0.9619355948576208, 0.005577962333204872)",0.9744217693805695,0.00044658780097961426,0.9619355948576208,0.005577962333204872,1,0,1,0
79,79,7,9,"(0.9399942457675934, 0.00047132372856140137)","(0.21037263864509245, 0.006406670860532028)",0.9399942457675934,0.00047132372856140137,0.21037263864509245,0.006406670860532028,1,0,0,0
80,80,8,0,"(0.0009849369525909424, 0.00048720836639404297)","(0.02403586752884338, 0.005930630596145937)",0.0009849369525909424,0.00048720836639404297,0.02403586752884338,0.005930630596145937,0,0,0,0
81,81,8,1,"(0.014930695295333862, 0.0004915595054626465)","(0.25634178028980037, 0.005897025249481347)",0.014930695295333862,0.0004915595054626465,0.25634178028980037,0.005897025249481347,0,0,0,0
82,82,8,2,"(0.0010703504085540771, 0.013623356819152832)","(0.005478588635728445, 0.010121626816056533)",0.0010703504085540771,0.013623356819152832,0.005478588635728445,0.010121626816056533,0,0,0,0
83,83,8,3,"(0.006200700998306274, 0.0004807710647583008)","(0.026058052884860086, 0.006005428609331662)",0.006200700998306274,0.0004807710647583008,0.026058052884860086,0.006005428609331662,0,0,0,0
84,84,8,4,"(0.000794827938079834, 0.00044605135917663574)","(0.007823291517188137, 0.005130950700031137)",0.000794827938079834,0.00044605135917663574,0.007823291517188137,0.005130950700031137,0,0,0,0
85,85,8,5,"(0.0035098493099212646, 0.0004710853099822998)","(0.07441708775455567, 0.005369513917563489)",0.0035098493099212646,0.0004710853099822998,0.07441708775455567,0.005369513917563489,0,0,0,0
86,86,8,6,"(0.09457305073738098, 0.00048220157623291016)","(0.15497080299183286, 0.007251945762816545)",0.09457305073738098,0.00048220157623291016,0.15497080299183286,0.007251945762816545,0,0,0,0
87,87,8,7,"(0.9602994322776794, 0.0004953742027282715)","(0.9382910406492384, 0.0064964601893563335)",0.9602994322776794,0.0004953742027282715,0.9382910406492384,0.0064964601893563335,1,0,1,0
88,88,8,8,"(0.010294169187545776, 0.00042742490768432617)","(0.918657600340028, 0.0070098335099861575)",0.010294169187545776,0.00042742490768432617,0.918657600340028,0.0070098335099861575,0,0,1,0
89,89,8,9,"(0.1413571834564209, 0.0005299150943756104)","(0.43318649145615234, 0.005726267868947537)",0.1413571834564209,0.0005299150943756104,0.43318649145615234,0.005726267868947537,0,0,0,0
90,90,9,0,"(0.9744212925434113, 0.0004340708255767822)","(0.9705219150178304, 0.005660045130784267)",0.9744212925434113,0.0004340708255767822,0.9705219150178304,0.005660045130784267,1,0,1,0
91,91,9,1,"(0.06226155161857605, 0.00048404932022094727)","(0.042012557738996516, 0.005102400432830268)",0.06226155161857605,0.00048404932022094727,0.042012557738996516,0.005102400432830268,0,0,0,0
92,92,9,2,"(0.0036358237266540527, 0.00044906139373779297)","(0.009347311532534302, 0.0060712118107433734)",0.0036358237266540527,0.00044906139373779297,0.009347311532534302,0.0060712118107433734,0,0,0,0
93,93,9,3,"(0.9827316403388977, 0.0004926919937133789)","(0.9613557074237821, 0.005421281520509954)",0.9827316403388977,0.0004926919937133789,0.9613557074237821,0.005421281520509954,1,0,1,0
94,94,9,4,"(0.1418699324131012, 0.002014368772506714)","(0.9443149398809235, 0.010808905423795633)",0.1418699324131012,0.002014368772506714,0.9443149398809235,0.010808905423795633,0,0,1,0
95,95,9,5,"(0.7603642344474792, 0.0004316270351409912)","(0.9437352777801382, 0.005628986485175917)",0.7603642344474792,0.0004316270351409912,0.9437352777801382,0.005628986485175917,1,0,1,0
96,96,9,6,"(0.0009509623050689697, 0.00040856003761291504)","(0.006171161584024473, 0.005301060042250113)",0.0009509623050689697,0.00040856003761291504,0.006171161584024473,0.005301060042250113,0,0,0,0
97,97,9,7,"(0.014501571655273438, 0.0004570484161376953)","(0.033318328065658764, 0.00585284256068229)",0.014501571655273438,0.0004570484161376953,0.033318328065658764,0.00585284256068229,0,0,0,0
98,98,9,8,"(0.9734311997890472, 0.00048285722732543945)","(0.9703501165637585, 0.005889317920922497)",0.9734311997890472,0.00048285722732543945,0.9703501165637585,0.005889317920922497,1,0,1,0
99,99,9,9,"(0.0020102262496948242, 0.0004495978355407715)","(0.005099716689949474, 0.004960253678944248)",0.0020102262496948242,0.0004495978355407715,0.005099716689949474,0.004960253678944248,0,0,0,0
100,100,10,0,"(0.9677208065986633, 0.053695470094680786)","(0.8935657694138449, 0.01875064522349567)",0.9677208065986633,0.053695470094680786,0.8935657694138449,0.01875064522349567,1,0,1,0
101,101,10,1,"(0.008072525262832642, 0.013074517250061035)","(0.020642763746579848, 0.00915202844000315)",0.008072525262832642,0.013074517250061035,0.020642763746579848,0.00915202844000315,0,0,0,0
102,102,10,2,"(0.006326824426651001, 0.0004432499408721924)","(0.03888464580088369, 0.005891230548864789)",0.006326824426651001,0.0004432499408721924,0.03888464580088369,0.005891230548864789,0,0,0,0
103,103,10,3,"(0.0006122887134552002, 0.0005673766136169434)","(0.005390411204566842, 0.005916184625676049)",0.0006122887134552002,0.0005673766136169434,0.005390411204566842,0.005916184625676049,0,0,0,0
104,104,10,4,"(0.06280213594436646, 0.00044864416122436523)","(0.039120194987995974, 0.005409308435151024)",0.06280213594436646,0.00044864416122436523,0.039120194987995974,0.005409308435151024,0,0,0,0
105,105,10,5,"(0.0009163022041320801, 0.0005317032337188721)","(0.005870130947519266, 0.005001043429878317)",0.0009163022041320801,0.0005317032337188721,0.005870130947519266,0.005001043429878317,0,0,0,0
106,106,10,6,"(0.0010072588920593262, 0.00046768784523010254)","(0.005336050853560371, 0.005215650712229137)",0.0010072588920593262,0.00046768784523010254,0.005336050853560371,0.005215650712229137,0,0,0,0
107,107,10,7,"(0.001178830862045288, 0.0004158616065979004)","(0.004919829990455153, 0.005176043177211486)",0.001178830862045288,0.0004158616065979004,0.004919829990455153,0.005176043177211486,0,0,0,0
108,108,10,8,"(0.0006409883499145508, 0.0004329383373260498)","(0.006235586370128219, 0.005109890391573949)",0.0006409883499145508,0.0004329383373260498,0.006235586370128219,0.005109890391573949,0,0,0,0
109,109,10,9,"(0.0006566941738128662, 0.000518500804901123)","(0.005729771105595876, 0.005041965969986273)",0.0006566941738128662,0.000518500804901123,0.005729771105595876,0.005041965969986273,0,0,0,0
110,110,11,0,"(0.017557770013809204, 0.00045818090438842773)","(0.016127370247975253, 0.008403912871408783)",0.017557770013809204,0.00045818090438842773,0.016127370247975253,0.008403912871408783,0,0,0,0
111,111,11,1,"(0.0010361671447753906, 0.0004464685916900635)","(0.00633389590368422, 0.005312817486997254)",0.0010361671447753906,0.0004464685916900635,0.00633389590368422,0.005312817486997254,0,0,0,0
112,112,11,2,"(0.9685185253620148, 0.0004812479019165039)","(0.9082472509264018, 0.008338309297845898)",0.9685185253620148,0.0004812479019165039,0.9082472509264018,0.008338309297845898,1,0,1,0
113,113,11,3,"(0.08320015668869019, 0.0004534125328063965)","(0.9318479972351124, 0.006197053189115826)",0.08320015668869019,0.0004534125328063965,0.9318479972351124,0.006197053189115826,0,0,1,0
114,114,11,4,"(0.0008423328399658203, 0.0004329383373260498)","(0.006005943832285927, 0.005118364878310195)",0.0008423328399658203,0.0004329383373260498,0.006005943832285927,0.005118364878310195,0,0,0,0
115,115,11,5,"(0.9758348762989044, 0.0004494190216064453)","(0.9583301160403677, 0.006226828495375743)",0.9758348762989044,0.0004494190216064453,0.9583301160403677,0.006226828495375743,1,0,1,0
116,116,11,6,"(0.0006066262722015381, 0.00981605052947998)","(0.005690526766995981, 0.005916019170336368)",0.0006066262722015381,0.00981605052947998,0.005690526766995981,0.005916019170336368,0,0,0,0
117,117,11,7,"(0.9745095670223236, 0.0005153417587280273)","(0.9627283063613652, 0.006747587222565908)",0.9745095670223236,0.0005153417587280273,0.9627283063613652,0.006747587222565908,1,0,1,0
118,118,11,8,"(0.004136323928833008, 0.00048232078552246094)","(0.04889483063592517, 0.008760865931650276)",0.004136323928833008,0.00048232078552246094,0.04889483063592517,0.008760865931650276,0,0,0,0
119,119,11,9,"(0.0005610287189483643, 0.0004487037658691406)","(0.006577565194579897, 0.005139801277674709)",0.0005610287189483643,0.0004487037658691406,0.006577565194579897,0.005139801277674709,0,0,0,0
120,120,12,0,"(0.8365679681301117, 0.0005070269107818604)","(0.9595435784066748, 0.010086867481591271)",0.8365679681301117,0.0005070269107818604,0.9595435784066748,0.010086867481591271,1,0,1,0
121,121,12,1,"(0.9769001603126526, 0.0004436075687408447)","(0.9710483737977382, 0.0055872272785255)",0.9769001603126526,0.0004436075687408447,0.9710483737977382,0.0055872272785255,1,0,1,0
122,122,12,2,"(0.005314528942108154, 0.00047472119331359863)","(0.02903177805187961, 0.005830690965940673)",0.005314528942108154,0.00047472119331359863,0.02903177805187961,0.005830690965940673,0,0,0,0
123,123,12,3,"(0.01787775754928589, 0.0005189180374145508)","(0.05099121437271024, 0.0061631595190734445)",0.01787775754928589,0.0005189180374145508,0.05099121437271024,0.0061631595190734445,0,0,0,0
124,124,12,4,"(0.001368701457977295, 0.00045555830001831055)","(0.008145439359931464, 0.005322989875758394)",0.001368701457977295,0.00045555830001831055,0.008145439359931464,0.005322989875758394,0,0,0,0
125,125,12,5,"(0.0012760758399963379, 0.0003895759582519531)","(0.03513395793658992, 0.005138384847831035)",0.0012760758399963379,0.0003895759582519531,0.03513395793658992,0.005138384847831035,0,0,0,0
126,126,12,6,"(0.0005858242511749268, 0.0004068315029144287)","(0.004946779300258562, 0.0054639911985237795)",0.0005858242511749268,0.0004068315029144287,0.004946779300258562,0.0054639911985237795,0,0,0,0
127,127,12,7,"(0.004026919603347778, 0.0005120038986206055)","(0.057940649119783236, 0.007899836085463078)",0.004026919603347778,0.0005120038986206055,0.057940649119783236,0.007899836085463078,0,0,0,0
128,128,12,8,"(0.0028900504112243652, 0.0005173683166503906)","(0.06625738091710279, 0.006514594056222649)",0.0028900504112243652,0.0005173683166503906,0.06625738091710279,0.006514594056222649,0,0,0,0
129,129,12,9,"(0.9794836044311523, 0.0004685819149017334)","(0.9778217291126255, 0.005212126383616959)",0.9794836044311523,0.0004685819149017334,0.9778217291126255,0.005212126383616959,1,0,1,0
130,130,13,0,"(0.9474932253360748, 0.0004911422729492188)","(0.8927577777881469, 0.005692917706344387)",0.9474932253360748,0.0004911422729492188,0.8927577777881469,0.005692917706344387,1,0,1,0
131,131,13,1,"(0.9724180400371552, 0.00043210387229919434)","(0.9347832079227542, 0.005751519695910441)",0.9724180400371552,0.00043210387229919434,0.9347832079227542,0.005751519695910441,1,0,1,0
132,132,13,2,"(0.0006218552589416504, 0.000475078821182251)","(0.0062526499676732045, 0.009149425706054294)",0.0006218552589416504,0.000475078821182251,0.0062526499676732045,0.009149425706054294,0,0,0,0
133,133,13,3,"(0.0012018382549285889, 0.0006140768527984619)","(0.005638300946411986, 0.005683710251081079)",0.0012018382549285889,0.0006140768527984619,0.005638300946411986,0.005683710251081079,0,0,0,0
134,134,13,4,"(0.18710562586784363, 0.0004905462265014648)","(0.7168601362311371, 0.006461392643198675)",0.18710562586784363,0.0004905462265014648,0.7168601362311371,0.006461392643198675,0,0,1,0
135,135,13,5,"(0.9313175082206726, 0.0026462674140930176)","(0.947708244474606, 0.11972964362455073)",0.9313175082206726,0.0026462674140930176,0.947708244474606,0.11972964362455073,1,0,1,0
136,136,13,6,"(0.9706721901893616, 0.0005287826061248779)","(0.9737090724815688, 0.005670061240123771)",0.9706721901893616,0.0005287826061248779,0.9737090724815688,0.005670061240123771,1,0,1,0
137,137,13,7,"(0.9756156504154205, 0.00045740604400634766)","(0.9634278027834398, 0.005671410959443282)",0.9756156504154205,0.00045740604400634766,0.9634278027834398,0.005671410959443282,1,0,1,0
138,138,13,8,"(0.0006629228591918945, 0.001393347978591919)","(0.005100849062970648, 0.005908035111783524)",0.0006629228591918945,0.001393347978591919,0.005100849062970648,0.005908035111783524,0,0,0,0
139,139,13,9,"(0.001705467700958252, 0.0004564523696899414)","(0.005776367375615065, 0.0056422348707979705)",0.001705467700958252,0.0004564523696899414,0.005776367375615065,0.0056422348707979705,0,0,0,0
140,140,14,0,"(0.9781704843044281, 0.0004388391971588135)","(0.9724151590537398, 0.006184558433204115)",0.9781704843044281,0.0004388391971588135,0.9724151590537398,0.006184558433204115,1,0,1,0
