,conversation id,turn,score distilbert,score roberta
20,2,0,"(0.9815354645252228, 0.0013649165630340576)","(0.9782920418964788, 0.08433008532276674)"
21,2,1,"(0.9784562587738037, 0.9727503955364227)","(0.958080307630629, 0.8232894152057736)"
22,2,2,"(0.9825142025947571, 0.000850290060043335)","(0.9794942417895691, 0.005364163542260066)"
23,2,3,"(0.9825238287448883, 0.935533344745636)","(0.9745377864358289, 0.7823962566429175)"
24,2,4,"(0.9799907207489014, 0.9646239578723907)","(0.9792423040657755, 0.9668415465447231)"
25,2,5,"(0.9831140041351318, 0.0004698336124420166)","(0.9775735922748678, 0.005204946566331476)"
26,2,6,"(0.9773353934288025, 0.001323103904724121)","(0.9783916292840675, 0.01170455958084167)"
27,2,7,"(0.9626494348049164, 0.03527513146400452)","(0.8991130296855226, 0.08398778854251127)"
28,2,8,"(0.9749526083469391, 0.010910660028457642)","(0.8249442667403185, 0.039397579094350814)"
29,2,9,"(0.9778013825416565, 0.048065185546875)","(0.9657780222792035, 0.28377493363765655)"
30,3,0,"(0.967501163482666, 0.0004397928714752197)","(0.9278931386836726, 0.005318079086347197)"
31,3,1,"(0.9814392924308777, 0.008653074502944946)","(0.9623585159418824, 0.007869149607455253)"
32,3,2,"(0.9439648389816284, 0.054534077644348145)","(0.10288456291898647, 0.8557221052248926)"
33,3,3,"(0.9825627207756042, 0.0009542405605316162)","(0.9762980137298123, 0.011168432163054187)"
34,3,4,"(0.9768474996089935, 0.0042306482791900635)","(0.9736329347722376, 0.028824698581502065)"
35,3,5,"(0.9605533480644226, 0.000533372163772583)","(0.9648198468099215, 0.006063232232877779)"
36,3,6,"(0.9738321602344513, 0.0031577646732330322)","(0.9683334183554264, 0.011021826798695393)"
37,3,7,"(0.965935617685318, 0.8315384387969971)","(0.9070365041137939, 0.20782310580724717)"
38,3,8,"(0.9739022850990295, 0.0005570948123931885)","(0.969785252252777, 0.004938250078137486)"
39,3,9,"(0.013123929500579834, 0.0013711154460906982)","(0.03350539543509132, 0.005189725182736004)"
40,4,0,"(0.9817852675914764, 0.013503581285476685)","(0.9791710507925215, 0.017995223969781735)"
41,4,1,"(0.9751617908477783, 0.9746517241001129)","(0.9405297057074943, 0.8882826060041638)"
42,4,2,"(0.9804780185222626, 0.9706800580024719)","(0.9397120430272572, 0.9502072992954763)"
43,4,3,"(0.9462182223796844, 0.0007492303848266602)","(0.9417550584099699, 0.04433222491707742)"
44,4,4,"(0.9817832708358765, 0.0010872483253479004)","(0.9770964621680078, 0.005092734415234996)"
45,4,5,"(0.9739968180656433, 0.00069427490234375)","(0.8994426383320501, 0.005684260016762479)"
46,4,6,"(0.9731215536594391, 0.0008112192153930664)","(0.9544841789060544, 0.005596818016263409)"
47,4,7,"(0.9787136912345886, 0.0008112192153930664)","(0.9787822372916432, 0.005596818016263409)"
48,4,8,"(0.8297672271728516, 0.0037970244884490967)","(0.13290558223195775, 0.12116160145628606)"
49,4,9,"(0.9601927697658539, 0.0012447237968444824)","(0.9578360489744426, 0.10799410737999776)"
50,5,0,"(0.9785178303718567, 0.0004526376724243164)","(0.9772368881872511, 0.006446923521986921)"
51,5,1,"(0.9645667672157288, 0.010236084461212158)","(0.959281471956467, 0.14374484238337878)"
52,5,2,"(0.9740647375583649, 0.00042301416397094727)","(0.7117555700875001, 0.005787271252970295)"
53,5,3,"(0.9824209809303284, 0.007377535104751587)","(0.9795548029702599, 0.006458344477883884)"
54,5,4,"(0.96546870470047, 0.08399099111557007)","(0.9730585599225793, 0.39793334872304664)"
55,5,5,"(0.9774901568889618, 0.06837049126625061)","(0.9720737942522626, 0.053975484196062996)"
56,5,6,"(0.9728447496891022, 0.9749352335929871)","(0.5933059332574049, 0.837296851681074)"
57,5,7,"(0.982711136341095, 0.2445780336856842)","(0.9579962023096074, 0.5599103486616657)"
58,5,8,"(0.9815606772899628, 0.17890700697898865)","(0.9661624970636489, 0.2555910564916454)"
59,5,9,"(0.9805487394332886, 0.0007984936237335205)","(0.9799689315459822, 0.005784925934300247)"
60,6,0,"(0.9811555445194244, 0.9553800225257874)","(0.969237661404635, 0.06411334012260292)"
61,6,1,"(0.978176474571228, 0.0008321702480316162)","(0.9363760715075571, 0.005250969844604731)"
62,6,2,"(0.9790751039981842, 0.0021398961544036865)","(0.972521983243638, 0.007286304011366353)"
63,6,3,"(0.9826589226722717, 0.1378808319568634)","(0.9776806409071772, 0.9071336601995927)"
64,6,4,"(0.9820571839809418, 0.0007397830486297607)","(0.9805684308476474, 0.005118765536110225)"
65,6,5,"(0.9824961721897125, 0.000410228967666626)","(0.9776600085640619, 0.005109936450344086)"
66,6,6,"(0.9706712365150452, 0.0008117556571960449)","(0.9512053910232389, 0.0052110584235977725)"
67,6,7,"(0.9729833602905273, 0.0012640058994293213)","(0.9697838969204086, 0.005341646948976086)"
68,6,8,"(0.9793795347213745, 0.9511751234531403)","(0.9414514093296574, 0.9527685827793578)"
69,6,9,"(0.9824772477149963, 0.0005129575729370117)","(0.9781379724383307, 0.005064184283428662)"
70,7,0,"(0.1833380162715912, 0.9791532456874847)","(0.015550625004516774, 0.9765182485334916)"
71,7,1,"(0.9801807999610901, 0.8378068208694458)","(0.969830649769566, 0.20681159211996658)"
72,7,2,"(0.9822564125061035, 0.8666489720344543)","(0.9749662931493106, 0.9433351246804954)"
73,7,3,"(0.9767128229141235, 0.22383788228034973)","(0.9681742269261341, 0.12407556014558033)"
74,7,4,"(0.974244624376297, 0.0010147392749786377)","(0.9141069421931944, 0.02563588076087271)"
75,7,5,"(0.9808057844638824, 0.001201719045639038)","(0.977421398333349, 0.005819319526241268)"
76,7,6,"(0.9833877682685852, 0.0020450949668884277)","(0.9783360634761963, 0.9807752556519888)"
77,7,7,"(0.9811327457427979, 0.9791961312294006)","(0.9709173496095321, 0.9555633241711416)"
78,7,8,"(0.9746113121509552, 0.0006475448608398438)","(0.9782141038367925, 0.0063141971260535215)"
79,7,9,"(0.973724365234375, 0.0006305277347564697)","(0.9026766058402703, 0.00522124751221986)"
80,8,0,"(0.9812328815460205, 0.18892893195152283)","(0.9770752170178305, 0.8677359801088554)"
81,8,1,"(0.9805006384849548, 0.9699602425098419)","(0.970159538157412, 0.9255377224981605)"
82,8,2,"(0.9770698249340057, 0.9739559590816498)","(0.9639182714589825, 0.9602839244994094)"
83,8,3,"(0.9802132546901703, 0.07219600677490234)","(0.9685251947668387, 0.04160326017001694)"
84,8,4,"(0.980134516954422, 0.06765267252922058)","(0.9702567883551072, 0.714903005784695)"
85,8,5,"(0.9769922494888306, 0.036117106676101685)","(0.9737696666006577, 0.13400233686525187)"
86,8,6,"(0.9575559794902802, 0.0004559755325317383)","(0.9315906603939972, 0.9325839109940578)"
87,8,7,"(0.9806650578975677, 0.0005834400653839111)","(0.9803349742884283, 0.005288422876238336)"
88,8,8,"(0.8392604291439056, 0.0031782984733581543)","(0.9592376235359297, 0.052764344360911944)"
89,8,9,"(0.9723166525363922, 0.0005205869674682617)","(0.9700865782100228, 0.005341444273595336)"
90,9,0,"(0.9711970090866089, 0.015222787857055664)","(0.8773190335336437, 0.0727247965942303)"
91,9,1,"(0.9780672192573547, 0.15993165969848633)","(0.9687989838341813, 0.09337751343921881)"
92,9,2,"(0.8387398421764374, 0.0013280212879180908)","(0.9039305856885428, 0.168212211314635)"
93,9,3,"(0.9833577573299408, 0.013648778200149536)","(0.9800267986940863, 0.029877555993728454)"
94,9,4,"(0.9825627207756042, 0.0006606876850128174)","(0.9727514316531556, 0.00569832393677742)"
95,9,5,"(0.11264273524284363, 0.003455251455307007)","(0.4626639502571671, 0.007513222562361904)"
96,9,6,"(0.9807284772396088, 0.9784824550151825)","(0.9294257830201067, 0.935821967338013)"
97,9,7,"(0.9811611771583557, 0.04860597848892212)","(0.9760920769249642, 0.2990308092789691)"
98,9,8,"(0.9782765507698059, 0.9262042343616486)","(0.9531950533977215, 0.8657941214891083)"
99,9,9,"(0.9811870455741882, 0.9774002134799957)","(0.9747382086536857, 0.3314870206742819)"
100,10,0,"(0.9748685956001282, 0.06014484167098999)","(0.9736581095235919, 0.3894175628258387)"
101,10,1,"(0.9764814376831055, 0.0009145140647888184)","(0.9628246874180639, 0.0055255217294480855)"
102,10,2,"(0.9789166450500488, 0.976270854473114)","(0.9684678725986265, 0.9751220210038065)"
103,10,3,"(0.9758057296276093, 0.010392487049102783)","(0.5296593013192799, 0.057513643126947095)"
104,10,4,"(0.9757903218269348, 0.0005804002285003662)","(0.9586506983632156, 0.005287512412034657)"
105,10,5,"(0.9765359461307526, 0.972585916519165)","(0.9747834207956035, 0.42544116529444453)"
106,10,6,"(0.9250079989433289, 0.0006245970726013184)","(0.8981931809965341, 0.005033645994764067)"
107,10,7,"(0.9762240648269653, 0.00047776103019714355)","(0.9760445660228878, 0.005140220673930557)"
108,10,8,"(0.9801857173442841, 0.0006525814533233643)","(0.978910926366867, 0.004935272875089142)"
109,10,9,"(0.978335052728653, 0.0007959902286529541)","(0.907442405533338, 0.008582665174659615)"
110,11,0,"(0.9829661846160889, 0.0005105137825012207)","(0.97626619260642, 0.011228884297755589)"
111,11,1,"(0.9827918112277985, 0.0014435648918151855)","(0.969851298641153, 0.005806098142062393)"
112,11,2,"(0.9780869483947754, 0.00043776631355285645)","(0.950513534448675, 0.0052774575259332155)"
113,11,3,"(0.9742381572723389, 0.8464946746826172)","(0.9777958155970051, 0.8414772655576908)"
114,11,4,"(0.9761269688606262, 0.00041431188583374023)","(0.9762488899319259, 0.01780329712821155)"
115,11,5,"(0.9824216365814209, 0.00042825937271118164)","(0.9794190922797301, 0.011025133019841676)"
116,11,6,"(0.8368999361991882, 0.0011794567108154297)","(0.9348772433891923, 0.0050655635410198265)"
117,11,7,"(0.9716679155826569, 0.00473630428314209)","(0.96070694604286, 0.9510244339356783)"
118,11,8,"(0.9773151278495789, 0.00763365626335144)","(0.9620548476942953, 0.9507507997045836)"
119,11,9,"(0.9793066382408142, 0.00038558244705200195)","(0.9698945951276181, 0.005109621319645114)"
120,12,0,"(0.9745268523693085, 0.00048172473907470703)","(0.9760018386032554, 0.005120659977222412)"
121,12,1,"(0.9752074480056763, 0.9340203106403351)","(0.9723818518894709, 0.9456305989921999)"
122,12,2,"(0.9738737046718597, 0.9794570803642273)","(0.9626479425311274, 0.9773627148447738)"
123,12,3,"(0.9755377173423767, 0.014083653688430786)","(0.967350443874959, 0.23840728384925197)"
124,12,4,"(0.9743915498256683, 0.007483839988708496)","(0.9619851928055894, 0.08531407887186218)"
125,12,5,"(0.9803125560283661, 0.15675437450408936)","(0.9785101003222285, 0.15583731271467793)"
126,12,6,"(0.9668937027454376, 0.0005210041999816895)","(0.9661753556397904, 0.005172518482436014)"
127,12,7,"(0.9781648814678192, 0.9094380736351013)","(0.9665565615178165, 0.08133794576553573)"
128,12,8,"(0.9825183153152466, 0.0007330179214477539)","(0.9782986281805417, 0.005179700484940308)"
129,12,9,"(0.9743794798851013, 0.09671422839164734)","(0.9747127230349365, 0.5756274138527052)"
130,13,0,"(0.9836171269416809, 0.9722748398780823)","(0.9789043003493189, 0.9663068184778107)"
131,13,1,"(0.9740558564662933, 0.0013944804668426514)","(0.9579296282358569, 0.014692771268278173)"
132,13,2,"(0.9568856060504913, 0.09928733110427856)","(0.8387585830055575, 0.1567747490148622)"
133,13,3,"(0.9717057347297668, 0.031787216663360596)","(0.9680860996727274, 0.030338689202795897)"
134,13,4,"(0.9810303747653961, 0.005597531795501709)","(0.9685593218509362, 0.0664511827166246)"
135,13,5,"(0.9752487540245056, 0.0008244514465332031)","(0.9710337716064835, 0.07188801989377003)"
136,13,6,"(0.9757995009422302, 0.0004762113094329834)","(0.9595780127288018, 0.004784942534776665)"
137,13,7,"(0.8350418210029602, 0.0014056861400604248)","(0.9371561779333654, 0.010436119919881248)"
138,13,8,"(0.03183943033218384, 0.0004667937755584717)","(0.9676914216518323, 0.004931206997093951)"
139,13,9,"(0.9771067500114441, 0.9705514311790466)","(0.9743078403717336, 0.9707458025375524)"
140,14,0,"(0.9785714447498322, 0.006540209054946899)","(0.9666776478841593, 0.6967946573132634)"
141,14,1,"(0.9731215536594391, 0.0005038082599639893)","(0.9544841789060544, 0.0062870624585406)"
142,14,2,"(0.9733660519123077, 0.0003941059112548828)","(0.9580405801670084, 0.005037470864085427)"
143,14,3,"(0.9453151524066925, 0.0005088746547698975)","(0.957992345416897, 0.0422867348550955)"
144,14,4,"(0.7514793872833252, 0.03216150403022766)","(0.9562697833367331, 0.09301569839889057)"
145,14,5,"(0.9798775613307953, 0.00047197937965393066)","(0.9553771726166239, 0.005082512714447895)"
146,14,6,"(0.10546359419822693, 0.0829302966594696)","(0.4487943683977135, 0.013825049748480261)"
147,14,7,"(0.8328865468502045, 0.0005456805229187012)","(0.09828430239939229, 0.006980807909776242)"
148,14,8,"(0.9503182172775269, 0.0007816851139068604)","(0.8939744063119506, 0.006225477222965413)"
149,14,9,"(0.981998473405838, 0.000519871711730957)","(0.9713440790708373, 0.005134707844690884)"
150,15,0,"(0.9746206104755402, 0.002005845308303833)","(0.9615894127048407, 0.009914395323855858)"
151,15,1,"(0.802631676197052, 0.0013286173343658447)","(0.9562544765843074, 0.006790838716868114)"
152,15,2,"(0.9750588834285736, 0.8281870484352112)","(0.9750894836971514, 0.9253439968027353)"
153,15,3,"(0.9805606603622437, 0.8284965753555298)","(0.9752574527985508, 0.05982574578220452)"
154,15,4,"(0.9791563153266907, 0.00041219592094421387)","(0.9772922027341535, 0.005248619138048965)"
155,15,5,"(0.026234686374664307, 0.0010037422180175781)","(0.8278101591046451, 0.013857032862160445)"
156,15,6,"(0.9701974391937256, 0.9112309217453003)","(0.9041848023705946, 0.18603691234497868)"
157,15,7,"(0.9758343696594238, 0.0005920529365539551)","(0.9781182585854588, 0.006441113764817501)"
158,15,8,"(0.981431245803833, 0.9726068079471588)","(0.9790241438068541, 0.9312358749475058)"
159,15,9,"(0.976264625787735, 0.00042617321014404297)","(0.9747334470532448, 0.017261719743985292)"
160,16,0,"(0.9759779572486877, 0.9289498627185822)","(0.9796804271580342, 0.9388366533412104)"
161,16,1,"(0.9760947823524475, 0.001002967357635498)","(0.9630566454987102, 0.005159439609153777)"
162,16,2,"(0.9772613644599915, 0.9797045588493347)","(0.9730164510351436, 0.9756626268011325)"
163,16,3,"(0.9810552597045898, 0.000672459602355957)","(0.9762800766849302, 0.01539222298193184)"
164,16,4,"(0.9778815805912018, 0.18137609958648682)","(0.9748286009111532, 0.8201317215330046)"
165,16,5,"(0.9787698984146118, 0.0006122291088104248)","(0.9727926679091962, 0.005434734422466477)"
166,16,6,"(0.9713054299354553, 0.0023221969604492188)","(0.9265855184604394, 0.00595002259466879)"
167,16,7,"(0.9768486618995667, 0.0014717578887939453)","(0.98015880126655, 0.014199426566523456)"
168,16,8,"(0.976186215877533, 0.0008242130279541016)","(0.9359941982091307, 0.008189737844556615)"
169,16,9,"(0.9828804433345795, 0.00048065185546875)","(0.9783361645397436, 0.005307984007185472)"
170,17,0,"(0.9672847986221313, 0.021819084882736206)","(0.9673429882455183, 0.8840184562176339)"
171,17,1,"(0.9771368503570557, 0.05775034427642822)","(0.9671594320027692, 0.24197703514171612)"
172,17,2,"(0.9821951389312744, 0.007978588342666626)","(0.9758974426505541, 0.02893106920651067)"
173,17,3,"(0.9750620722770691, 0.05040857195854187)","(0.9569985544988385, 0.31957786276686534)"
174,17,4,"(0.9693915843963623, 0.023966878652572632)","(0.9553177253112944, 0.05519071994601726)"
175,17,5,"(0.9642840921878815, 0.0005305111408233643)","(0.9419365745882079, 0.006813008016952618)"
176,17,6,"(0.9799497127532959, 0.000571906566619873)","(0.9767841546446395, 0.005319138587476447)"
177,17,7,"(0.03963804244995117, 0.004002630710601807)","(0.9633892412850541, 0.816380896336695)"
178,17,8,"(0.9740917682647705, 0.8427351713180542)","(0.9316997810830895, 0.8883310285471695)"
179,17,9,"(0.9769382178783417, 0.002290189266204834)","(0.976438352305695, 0.00812599233605324)"
180,18,0,"(0.9752241969108582, 0.00047197937965393066)","(0.9734020780543362, 0.004919514854333433)"
181,18,1,"(0.9801001846790314, 0.9757511019706726)","(0.9466207337184731, 0.8012543422530514)"
182,18,2,"(0.9750890731811523, 0.9763420820236206)","(0.9145450493466007, 0.8349824823927509)"
183,18,3,"(0.9830708205699921, 0.0005903542041778564)","(0.9780242559432061, 0.005512504050253742)"
184,18,4,"(0.9776286780834198, 0.00040724873542785645)","(0.9620292771075037, 0.005028456825046557)"
185,18,5,"(0.9699180722236633, 0.9297856688499451)","(0.9690487215360422, 0.9373246758827419)"
186,18,6,"(0.9834981560707092, 0.00046578049659729004)","(0.9797402321457851, 0.005439458258536341)"
187,18,7,"(0.19543230533599854, 0.011317968368530273)","(0.9069613289908061, 0.12096061555982794)"
188,18,8,"(0.9747124314308167, 0.13862305879592896)","(0.9673993466248616, 0.8151955144411434)"
189,18,9,"(0.9755980670452118, 0.06861203908920288)","(0.970779995507393, 0.24954387386105173)"
190,19,0,"(0.9801929593086243, 0.0005250871181488037)","(0.9681301265523101, 0.005231679758595699)"
191,19,1,"(0.9703520238399506, 0.9354766309261322)","(0.9555968520667649, 0.8527365655010258)"
192,19,2,"(0.8162030279636383, 0.0012441277503967285)","(0.7622443457463393, 0.005774387794593489)"
193,19,3,"(0.9827250242233276, 0.0008376538753509521)","(0.9794919526649103, 0.004954646088577065)"
194,19,4,"(0.0009525716304779053, 0.0004756748676300049)","(0.005736302584933312, 0.00515074352955238)"
195,19,5,"(0.9727029800415039, 0.0005245804786682129)","(0.9515363202910628, 0.005324992328324465)"
196,19,6,"(0.9752442240715027, 0.9576511383056641)","(0.9696391742554092, 0.9590329548981823)"
197,19,7,"(0.974307119846344, 0.0006736516952514648)","(0.32764965505896537, 0.004976691684004519)"
198,19,8,"(0.9813515543937683, 0.0005390048027038574)","(0.979679273817797, 0.007089671549003371)"
199,19,9,"(0.9775571227073669, 0.962570458650589)","(0.9675344661835422, 0.3815673923781503)"
